strategy,evo_algo,baseline,func,dim,n,evo_wins,baseline_wins,evo_win_rate,evo_mean,baseline_mean
best1bin,SMCO_EVO,BOBYQA,Rosenbrock,50,20,2,18,10.0,28787769.693364054,30632859.930696595
best1bin,SMCO_EVO,BOBYQA,Zakharov,100,15,5,10,33.33333333333333,3.73584180255514e+17,3.736784508241019e+17
best1bin,SMCO_EVO,BOBYQA,Zakharov,200,10,6,4,60.0,8.921407920290213e+19,8.530510366187115e+19
best1bin,SMCO_EVO,BOBYQA,Zakharov,50,20,7,13,35.0,1552340893079979.8,1150165582894668.5
best1bin,SMCO_EVO,optimNM,Ackley,100,15,15,0,100.0,22.14155916807938,21.56106255398637
best1bin,SMCO_EVO,optimNM,Ackley,200,10,10,0,100.0,22.110580184015916,21.44036847462342
best1bin,SMCO_EVO,optimNM,Ackley,50,20,20,0,100.0,22.162611203958978,21.83530948980501
best1bin,SMCO_EVO,optimNM,Griewank,100,15,15,0,100.0,8741.07681690497,3455.17997108155
best1bin,SMCO_EVO,optimNM,Griewank,200,10,10,0,100.0,17224.22871924248,6748.127292238173
best1bin,SMCO_EVO,optimNM,Griewank,50,20,20,0,100.0,4400.544985503508,1893.4620049564303
best1bin,SMCO_EVO,optimNM,Rastrigin,100,15,15,0,100.0,3261.576605448482,2115.5027764413167
best1bin,SMCO_EVO,optimNM,Rastrigin,200,10,10,0,100.0,6337.65098984277,4057.7705127035515
best1bin,SMCO_EVO,optimNM,Rastrigin,50,20,20,0,100.0,1713.53951530713,1237.6187289093946
best1bin,SMCO_EVO,optimNM,Rosenbrock,100,15,15,0,100.0,54780042.29941387,16771626.491926236
best1bin,SMCO_EVO,optimNM,Rosenbrock,200,10,10,0,100.0,103140206.49786988,31865156.694394954
best1bin,SMCO_EVO,optimNM,Rosenbrock,50,20,20,0,100.0,28787769.693364054,10613361.000867847
best1bin,SMCO_EVO,optimNM,Zakharov,100,15,15,0,100.0,3.73584180255514e+17,5127426016704594.0
best1bin,SMCO_EVO,optimNM,Zakharov,200,10,10,0,100.0,8.921407920290213e+19,8.155673609713709e+17
best1bin,SMCO_EVO,optimNM,Zakharov,50,20,20,0,100.0,1552340893079979.8,32231142211511.2
best1bin,SMCO_R_EVO,GenSA,Ackley,100,15,0,15,0.0,22.178202246899524,22.28421293980727
best1bin,SMCO_R_EVO,GenSA,Ackley,1000,5,2,3,40.0,22.167871895335647,22.1311893631594
best1bin,SMCO_R_EVO,GenSA,Ackley,200,10,0,10,0.0,22.160184130811867,22.24978917582616
best1bin,SMCO_R_EVO,GenSA,Ackley,2000,3,3,0,100.0,22.15840880027198,21.940011709686967
best1bin,SMCO_R_EVO,GenSA,Ackley,3000,2,2,0,100.0,22.155912042043262,21.905400336903423
best1bin,SMCO_R_EVO,GenSA,Ackley,4000,2,2,0,100.0,22.118838400144877,21.864770869740198
best1bin,SMCO_R_EVO,GenSA,Ackley,50,20,0,20,0.0,22.198633243846,22.29973316565109
best1bin,SMCO_R_EVO,GenSA,Ackley,500,5,1,4,20.0,22.162918151906574,22.164634579124705
best1bin,SMCO_R_EVO,GenSA,Ackley,5000,2,2,0,100.0,22.131356276340014,21.73148729514309
best1bin,SMCO_R_EVO,GenSA,Griewank,100,15,0,15,0.0,8568.602155483677,9001.0
best1bin,SMCO_R_EVO,GenSA,Griewank,200,10,0,10,0.0,16723.826077770987,18001.0
best1bin,SMCO_R_EVO,GenSA,Griewank,50,20,0,20,0.0,4331.015265778967,4501.0
best1bin,SMCO_R_EVO,GenSA,Rastrigin,100,15,0,15,0.0,3269.6019230890047,4035.329019382616
best1bin,SMCO_R_EVO,GenSA,Rastrigin,1000,5,0,5,0.0,29138.02210024288,40353.29019371744
best1bin,SMCO_R_EVO,GenSA,Rastrigin,200,10,0,10,0.0,6344.197927569635,8070.658038767295
best1bin,SMCO_R_EVO,GenSA,Rastrigin,2000,3,0,3,0.0,57943.735655981036,80706.5803872955
best1bin,SMCO_R_EVO,GenSA,Rastrigin,3000,2,0,2,0.0,86094.5555976759,121059.87040453288
best1bin,SMCO_R_EVO,GenSA,Rastrigin,4000,2,0,2,0.0,114380.51305935602,161412.67179774528
best1bin,SMCO_R_EVO,GenSA,Rastrigin,50,20,0,20,0.0,1712.2078616511633,2017.6645096911584
best1bin,SMCO_R_EVO,GenSA,Rastrigin,500,5,0,5,0.0,14794.53721475739,20176.64509689113
best1bin,SMCO_R_EVO,GenSA,Rastrigin,5000,2,0,2,0.0,142540.83638789976,201766.21261094167
best1bin,SMCO_R_EVO,GenSA,Rosenbrock,100,15,0,15,0.0,52844982.57099104,80490519.0
best1bin,SMCO_R_EVO,GenSA,Rosenbrock,1000,5,0,5,0.0,431293381.85747737,809563419.0
best1bin,SMCO_R_EVO,GenSA,Rosenbrock,200,10,0,10,0.0,99538918.1399662,161498619.0
best1bin,SMCO_R_EVO,GenSA,Rosenbrock,2000,3,0,3,0.0,794743124.1546808,1619644419.0
best1bin,SMCO_R_EVO,GenSA,Rosenbrock,3000,2,0,2,0.0,1135294516.5534573,2429725419.0
best1bin,SMCO_R_EVO,GenSA,Rosenbrock,4000,2,0,2,0.0,1449626148.1335459,3239806419.0
best1bin,SMCO_R_EVO,GenSA,Rosenbrock,50,20,0,20,0.0,28090671.579043888,39986469.0
best1bin,SMCO_R_EVO,GenSA,Rosenbrock,500,5,0,5,0.0,227239253.18552732,404522919.0
best1bin,SMCO_R_EVO,GenSA,Rosenbrock,5000,2,0,2,0.0,1768504356.366383,4049887419.0
best1bin,SMCO_R_EVO,GenSA,Zakharov,100,15,0,15,0.0,3.526370052594049e+17,4.064859420438224e+17
best1bin,SMCO_R_EVO,GenSA,Zakharov,200,10,0,10,0.0,8.181832060656185e+19,1.020150500726003e+20
best1bin,SMCO_R_EVO,GenSA,Zakharov,50,20,0,20,0.0,1481389278501526.8,1651660441036249.5
best1bin,SMCO_R_EVO,GenSA,Zakharov,500,5,0,5,0.0,1.0992078040645922e+23,1.538122607450211e+23
best1bin,SMCO_R_EVO,SA,Ackley,100,15,15,0,100.0,22.178202246899524,22.057599567521812
best1bin,SMCO_R_EVO,SA,Ackley,1000,5,5,0,100.0,22.167871895335647,21.962780464187713
best1bin,SMCO_R_EVO,SA,Ackley,200,10,10,0,100.0,22.160184130811867,22.046525361820606
best1bin,SMCO_R_EVO,SA,Ackley,2000,3,3,0,100.0,22.15840880027198,21.892474502729865
best1bin,SMCO_R_EVO,SA,Ackley,3000,2,2,0,100.0,22.155912042043262,21.864929046117897
best1bin,SMCO_R_EVO,SA,Ackley,4000,2,2,0,100.0,22.118838400144877,21.842683492138292
best1bin,SMCO_R_EVO,SA,Ackley,50,20,20,0,100.0,22.198633243846,22.06548526711626
best1bin,SMCO_R_EVO,SA,Ackley,500,5,5,0,100.0,22.162918151906574,22.03743132546698
best1bin,SMCO_R_EVO,SA,Ackley,5000,2,2,0,100.0,22.131356276340014,21.665474326389205
best1bin,SMCO_R_EVO,SA,Griewank,100,15,0,15,0.0,8568.602155483677,9001.0
best1bin,SMCO_R_EVO,SA,Griewank,200,10,0,10,0.0,16723.826077770987,18001.0
best1bin,SMCO_R_EVO,SA,Griewank,50,20,0,20,0.0,4331.015265778967,4501.0
best1bin,SMCO_R_EVO,SA,Rastrigin,100,15,0,15,0.0,3269.6019230890047,4034.390922782761
best1bin,SMCO_R_EVO,SA,Rastrigin,1000,5,0,5,0.0,29138.02210024288,40353.2901937765
best1bin,SMCO_R_EVO,SA,Rastrigin,200,10,0,10,0.0,6344.197927569635,8070.658038767479
best1bin,SMCO_R_EVO,SA,Rastrigin,2000,3,2,1,66.66666666666666,57943.735655981036,57849.4274515718
best1bin,SMCO_R_EVO,SA,Rastrigin,3000,2,0,2,0.0,86094.5555976759,86781.56655992431
best1bin,SMCO_R_EVO,SA,Rastrigin,4000,2,0,2,0.0,114380.51305935602,115692.09726627979
best1bin,SMCO_R_EVO,SA,Rastrigin,50,20,0,20,0.0,1712.2078616511633,2016.6594088317984
best1bin,SMCO_R_EVO,SA,Rastrigin,500,5,0,5,0.0,14794.53721475739,20176.645096911565
best1bin,SMCO_R_EVO,SA,Rastrigin,5000,2,0,2,0.0,142540.83638789976,144455.59698672255
best1bin,SMCO_R_EVO,SA,Rosenbrock,100,15,8,7,53.333333333333336,52844982.57099104,52882416.0
best1bin,SMCO_R_EVO,SA,Rosenbrock,1000,5,0,5,0.0,431293381.85747737,542589309.0
best1bin,SMCO_R_EVO,SA,Rosenbrock,200,10,0,10,0.0,99538918.1399662,108594778.5
best1bin,SMCO_R_EVO,SA,Rosenbrock,2000,3,0,3,0.0,794743124.1546808,1082940579.0
best1bin,SMCO_R_EVO,SA,Rosenbrock,3000,2,0,2,0.0,1135294516.5534573,1590726046.5
best1bin,SMCO_R_EVO,SA,Rosenbrock,4000,2,0,2,0.0,1449626148.1335459,2174326321.5
best1bin,SMCO_R_EVO,SA,Rosenbrock,50,20,11,9,55.00000000000001,28090671.579043888,27331490.25
best1bin,SMCO_R_EVO,SA,Rosenbrock,500,5,0,5,0.0,227239253.18552732,269683542.0
best1bin,SMCO_R_EVO,SA,Rosenbrock,5000,2,0,2,0.0,1768504356.366383,2720911801.5
best1bin,SMCO_R_EVO,SA,Zakharov,100,15,0,15,0.0,3.526370052594049e+17,4.064859420438224e+17
best1bin,SMCO_R_EVO,SA,Zakharov,200,10,0,10,0.0,8.181832060656185e+19,1.020150500726003e+20
best1bin,SMCO_R_EVO,SA,Zakharov,50,20,0,20,0.0,1481389278501526.8,1651660441036249.5
best1bin,SMCO_R_EVO,SA,Zakharov,500,5,0,5,0.0,1.0992078040645922e+23,1.538122607450211e+23
best1bin,SMCO_R_EVO,DEoptim,Ackley,100,15,15,0,100.0,22.178202246899524,21.698946113905727
best1bin,SMCO_R_EVO,DEoptim,Ackley,1000,5,5,0,100.0,22.167871895335647,21.402380589659607
best1bin,SMCO_R_EVO,DEoptim,Ackley,200,10,10,0,100.0,22.160184130811867,21.58458150439275
best1bin,SMCO_R_EVO,DEoptim,Ackley,2000,3,3,0,100.0,22.15840880027198,21.363056928357512
best1bin,SMCO_R_EVO,DEoptim,Ackley,3000,2,2,0,100.0,22.155912042043262,21.34290122913012
best1bin,SMCO_R_EVO,DEoptim,Ackley,4000,2,2,0,100.0,22.118838400144877,21.34122138647738
best1bin,SMCO_R_EVO,DEoptim,Ackley,50,20,20,0,100.0,22.198633243846,21.830100224256995
best1bin,SMCO_R_EVO,DEoptim,Ackley,500,5,5,0,100.0,22.162918151906574,21.470072283920533
best1bin,SMCO_R_EVO,DEoptim,Ackley,5000,2,2,0,100.0,22.131356276340014,21.328332378863344
best1bin,SMCO_R_EVO,DEoptim,Griewank,100,15,15,0,100.0,8568.602155483677,4549.277577784492
best1bin,SMCO_R_EVO,DEoptim,Griewank,200,10,10,0,100.0,16723.826077770987,7992.158239639424
best1bin,SMCO_R_EVO,DEoptim,Griewank,50,20,20,0,100.0,4331.015265778967,2632.1532453328723
best1bin,SMCO_R_EVO,DEoptim,Rastrigin,100,15,15,0,100.0,3269.6019230890047,2384.787204249496
best1bin,SMCO_R_EVO,DEoptim,Rastrigin,1000,5,5,0,100.0,29138.02210024288,19911.698094201394
best1bin,SMCO_R_EVO,DEoptim,Rastrigin,200,10,10,0,100.0,6344.197927569635,4431.440527515091
best1bin,SMCO_R_EVO,DEoptim,Rastrigin,2000,3,3,0,100.0,57943.735655981036,39049.42474348234
best1bin,SMCO_R_EVO,DEoptim,Rastrigin,3000,2,2,0,100.0,86094.5555976759,57968.501820506805
best1bin,SMCO_R_EVO,DEoptim,Rastrigin,4000,2,2,0,100.0,114380.51305935602,77000.13010232343
best1bin,SMCO_R_EVO,DEoptim,Rastrigin,50,20,20,0,100.0,1712.2078616511633,1319.7630795275386
best1bin,SMCO_R_EVO,DEoptim,Rastrigin,500,5,5,0,100.0,14794.53721475739,10307.57974086208
best1bin,SMCO_R_EVO,DEoptim,Rastrigin,5000,2,2,0,100.0,142540.83638789976,95772.36984367606
best1bin,SMCO_R_EVO,DEoptim,Rosenbrock,100,15,15,0,100.0,52844982.57099104,28044571.62015562
best1bin,SMCO_R_EVO,DEoptim,Rosenbrock,1000,5,5,0,100.0,431293381.85747737,160936607.22145408
best1bin,SMCO_R_EVO,DEoptim,Rosenbrock,200,10,10,0,100.0,99538918.1399662,45125424.91177361
best1bin,SMCO_R_EVO,DEoptim,Rosenbrock,2000,3,3,0,100.0,794743124.1546808,298880966.55981404
best1bin,SMCO_R_EVO,DEoptim,Rosenbrock,3000,2,2,0,100.0,1135294516.5534573,435025937.7010499
best1bin,SMCO_R_EVO,DEoptim,Rosenbrock,4000,2,2,0,100.0,1449626148.1335459,570759716.329524
best1bin,SMCO_R_EVO,DEoptim,Rosenbrock,50,20,20,0,100.0,28090671.579043888,19070985.766802933
best1bin,SMCO_R_EVO,DEoptim,Rosenbrock,500,5,5,0,100.0,227239253.18552732,90626987.21461594
best1bin,SMCO_R_EVO,DEoptim,Rosenbrock,5000,2,2,0,100.0,1768504356.366383,703836218.4663241
best1bin,SMCO_R_EVO,DEoptim,Zakharov,100,15,15,0,100.0,3.526370052594049e+17,1.564472855667245e+17
best1bin,SMCO_R_EVO,DEoptim,Zakharov,200,10,10,0,100.0,8.181832060656185e+19,2.0586170592747446e+19
best1bin,SMCO_R_EVO,DEoptim,Zakharov,50,20,20,0,100.0,1481389278501526.8,1104786159318461.4
best1bin,SMCO_R_EVO,DEoptim,Zakharov,500,5,5,0,100.0,1.0992078040645922e+23,1.2943695526983188e+22
best1bin,SMCO_R_EVO,GA,Ackley,100,15,15,0,100.0,22.178202246899524,21.747230058586418
best1bin,SMCO_R_EVO,GA,Ackley,1000,5,5,0,100.0,22.167871895335647,21.469110045827815
best1bin,SMCO_R_EVO,GA,Ackley,200,10,10,0,100.0,22.160184130811867,21.65704026433761
best1bin,SMCO_R_EVO,GA,Ackley,2000,3,3,0,100.0,22.15840880027198,21.423978267424815
best1bin,SMCO_R_EVO,GA,Ackley,3000,2,2,0,100.0,22.155912042043262,21.404660691573028
best1bin,SMCO_R_EVO,GA,Ackley,4000,2,2,0,100.0,22.118838400144877,21.397228574401577
best1bin,SMCO_R_EVO,GA,Ackley,50,20,20,0,100.0,22.198633243846,21.873338174265168
best1bin,SMCO_R_EVO,GA,Ackley,500,5,5,0,100.0,22.162918151906574,21.534768239986803
best1bin,SMCO_R_EVO,GA,Ackley,5000,2,2,0,100.0,22.131356276340014,21.385606465715362
best1bin,SMCO_R_EVO,GA,Griewank,100,15,15,0,100.0,8568.602155483677,7833.490229109933
best1bin,SMCO_R_EVO,GA,Griewank,200,10,10,0,100.0,16723.826077770987,13845.086614735043
best1bin,SMCO_R_EVO,GA,Griewank,50,20,20,0,100.0,4331.015265778967,4252.25924766195
best1bin,SMCO_R_EVO,GA,Rastrigin,100,15,15,0,100.0,3269.6019230890047,2944.8415643089775
best1bin,SMCO_R_EVO,GA,Rastrigin,1000,5,5,0,100.0,29138.02210024288,21059.0835568463
best1bin,SMCO_R_EVO,GA,Rastrigin,200,10,10,0,100.0,6344.197927569635,5213.827908513442
best1bin,SMCO_R_EVO,GA,Rastrigin,2000,3,3,0,100.0,57943.735655981036,39985.966625601664
best1bin,SMCO_R_EVO,GA,Rastrigin,3000,2,2,0,100.0,86094.5555976759,59470.21118374476
best1bin,SMCO_R_EVO,GA,Rastrigin,4000,2,2,0,100.0,114380.51305935602,76768.81248488357
best1bin,SMCO_R_EVO,GA,Rastrigin,50,20,14,6,70.0,1712.2078616511633,1677.5070480416975
best1bin,SMCO_R_EVO,GA,Rastrigin,500,5,5,0,100.0,14794.53721475739,11268.411567350693
best1bin,SMCO_R_EVO,GA,Rastrigin,5000,2,2,0,100.0,142540.83638789976,94743.88053801833
best1bin,SMCO_R_EVO,GA,Rosenbrock,100,15,15,0,100.0,52844982.57099104,45144330.78568907
best1bin,SMCO_R_EVO,GA,Rosenbrock,1000,5,5,0,100.0,431293381.85747737,228741053.82543468
best1bin,SMCO_R_EVO,GA,Rosenbrock,200,10,10,0,100.0,99538918.1399662,77429598.63905175
best1bin,SMCO_R_EVO,GA,Rosenbrock,2000,3,3,0,100.0,794743124.1546808,378960173.9105427
best1bin,SMCO_R_EVO,GA,Rosenbrock,3000,2,2,0,100.0,1135294516.5534573,558462340.9012433
best1bin,SMCO_R_EVO,GA,Rosenbrock,4000,2,2,0,100.0,1449626148.1335459,681387818.6390367
best1bin,SMCO_R_EVO,GA,Rosenbrock,50,20,17,3,85.0,28090671.579043888,26248513.511948694
best1bin,SMCO_R_EVO,GA,Rosenbrock,500,5,5,0,100.0,227239253.18552732,148048142.29008248
best1bin,SMCO_R_EVO,GA,Rosenbrock,5000,2,2,0,100.0,1768504356.366383,863871393.4097354
best1bin,SMCO_R_EVO,GA,Zakharov,100,15,15,0,100.0,3.526370052594049e+17,3.259341240180298e+17
best1bin,SMCO_R_EVO,GA,Zakharov,200,10,10,0,100.0,8.181832060656185e+19,6.714015930255444e+19
best1bin,SMCO_R_EVO,GA,Zakharov,50,20,1,19,5.0,1481389278501526.8,1512953031732195.8
best1bin,SMCO_R_EVO,GA,Zakharov,500,5,5,0,100.0,1.0992078040645922e+23,6.343866956064009e+22
best1bin,SMCO_R_EVO,PSO,Ackley,100,15,15,0,100.0,22.178202246899524,22.034127095732682
best1bin,SMCO_R_EVO,PSO,Ackley,1000,5,5,0,100.0,22.167871895335647,21.78589313424506
best1bin,SMCO_R_EVO,PSO,Ackley,200,10,10,0,100.0,22.160184130811867,21.952550274180496
best1bin,SMCO_R_EVO,PSO,Ackley,2000,3,3,0,100.0,22.15840880027198,21.77345900855943
best1bin,SMCO_R_EVO,PSO,Ackley,3000,2,2,0,100.0,22.155912042043262,21.74146523673044
best1bin,SMCO_R_EVO,PSO,Ackley,4000,2,2,0,100.0,22.118838400144877,21.711805007306616
best1bin,SMCO_R_EVO,PSO,Ackley,50,20,19,1,95.0,22.198633243846,22.083613893804547
best1bin,SMCO_R_EVO,PSO,Ackley,500,5,5,0,100.0,22.162918151906574,21.873543919805268
best1bin,SMCO_R_EVO,PSO,Ackley,5000,2,2,0,100.0,22.131356276340014,21.721434902688344
best1bin,SMCO_R_EVO,PSO,Griewank,100,15,0,15,0.0,8568.602155483677,9001.0
best1bin,SMCO_R_EVO,PSO,Griewank,200,10,0,10,0.0,16723.826077770987,18001.0
best1bin,SMCO_R_EVO,PSO,Griewank,50,20,0,20,0.0,4331.015265778967,4501.0
best1bin,SMCO_R_EVO,PSO,Rastrigin,100,15,15,0,100.0,3269.6019230890047,2980.090458833662
best1bin,SMCO_R_EVO,PSO,Rastrigin,1000,5,2,3,40.0,29138.02210024288,29165.330598182743
best1bin,SMCO_R_EVO,PSO,Rastrigin,200,10,10,0,100.0,6344.197927569635,5904.816257447588
best1bin,SMCO_R_EVO,PSO,Rastrigin,2000,3,1,2,33.33333333333333,57943.735655981036,58152.53797892792
best1bin,SMCO_R_EVO,PSO,Rastrigin,3000,2,0,2,0.0,86094.5555976759,87035.34159179099
best1bin,SMCO_R_EVO,PSO,Rastrigin,4000,2,0,2,0.0,114380.51305935602,115988.19110691891
best1bin,SMCO_R_EVO,PSO,Rastrigin,50,20,20,0,100.0,1712.2078616511633,1513.6642874508077
best1bin,SMCO_R_EVO,PSO,Rastrigin,500,5,5,0,100.0,14794.53721475739,14588.071204041513
best1bin,SMCO_R_EVO,PSO,Rastrigin,5000,2,0,2,0.0,142540.83638789976,144957.97011654064
best1bin,SMCO_R_EVO,PSO,Rosenbrock,100,15,1,14,6.666666666666667,52844982.57099104,58428327.0
best1bin,SMCO_R_EVO,PSO,Rosenbrock,1000,5,0,5,0.0,431293381.85747737,532788129.0
best1bin,SMCO_R_EVO,PSO,Rosenbrock,200,10,0,10,0.0,99538918.1399662,114019960.5
best1bin,SMCO_R_EVO,PSO,Rosenbrock,2000,3,0,3,0.0,794743124.1546808,1038838524.0
best1bin,SMCO_R_EVO,PSO,Rosenbrock,3000,2,0,2,0.0,1135294516.5534573,1567742184.0
best1bin,SMCO_R_EVO,PSO,Rosenbrock,4000,2,0,2,0.0,1449626148.1335459,2080429884.0
best1bin,SMCO_R_EVO,PSO,Rosenbrock,50,20,3,17,15.0,28090671.579043888,30841751.25
best1bin,SMCO_R_EVO,PSO,Rosenbrock,500,5,0,5,0.0,227239253.18552732,275462037.0
best1bin,SMCO_R_EVO,PSO,Rosenbrock,5000,2,0,2,0.0,1768504356.366383,2607259441.5
best1bin,SMCO_R_EVO,PSO,Zakharov,100,15,15,0,100.0,3.526370052594049e+17,1.3786539842246278e+17
best1bin,SMCO_R_EVO,PSO,Zakharov,200,10,10,0,100.0,8.181832060656185e+19,1.881315786450292e+19
best1bin,SMCO_R_EVO,PSO,Zakharov,50,20,20,0,100.0,1481389278501526.8,853915058111519.9
best1bin,SMCO_R_EVO,PSO,Zakharov,500,5,5,0,100.0,1.0992078040645922e+23,1.2531567661324549e+22
best1bin,SMCO_R_EVO,GD,Ackley,100,15,15,0,100.0,22.178202246899524,21.996070927635813
best1bin,SMCO_R_EVO,GD,Ackley,200,10,10,0,100.0,22.160184130811867,21.98502133493387
best1bin,SMCO_R_EVO,GD,Ackley,50,20,20,0,100.0,22.198633243846,22.016107988046617
best1bin,SMCO_R_EVO,GD,Griewank,100,15,15,0,100.0,8568.602155483677,4318.531612684141
best1bin,SMCO_R_EVO,GD,Griewank,200,10,10,0,100.0,16723.826077770987,8478.375474099297
best1bin,SMCO_R_EVO,GD,Griewank,50,20,20,0,100.0,4331.015265778967,2250.8181772810317
best1bin,SMCO_R_EVO,GD,Rastrigin,100,15,15,0,100.0,3269.6019230890047,2902.6926104235413
best1bin,SMCO_R_EVO,GD,Rastrigin,200,10,10,0,100.0,6344.197927569635,5797.965839814179
best1bin,SMCO_R_EVO,GD,Rastrigin,50,20,20,0,100.0,1712.2078616511633,1457.8813857491364
best1bin,SMCO_R_EVO,GD,Rosenbrock,100,15,0,15,0.0,52844982.57099104,57996234.0
best1bin,SMCO_R_EVO,GD,Rosenbrock,200,10,0,10,0.0,99538918.1399662,113610348.0
best1bin,SMCO_R_EVO,GD,Rosenbrock,50,20,1,19,5.0,28090671.579043888,29870788.5
best1bin,SMCO_R_EVO,GD,Zakharov,100,15,0,15,0.0,3.526370052594049e+17,4.064859420438224e+17
best1bin,SMCO_R_EVO,GD,Zakharov,200,10,0,10,0.0,8.181832060656185e+19,1.020150500726003e+20
best1bin,SMCO_R_EVO,GD,Zakharov,50,20,0,20,0.0,1481389278501526.8,1651660441036249.5
best1bin,SMCO_R_EVO,SignGD,Ackley,100,15,15,0,100.0,22.178202246899524,21.9938398998415
best1bin,SMCO_R_EVO,SignGD,Ackley,200,10,10,0,100.0,22.160184130811867,21.98372281301656
best1bin,SMCO_R_EVO,SignGD,Ackley,50,20,20,0,100.0,22.198633243846,22.01465884255967
best1bin,SMCO_R_EVO,SignGD,Griewank,100,15,15,0,100.0,8568.602155483677,3641.5841157428863
best1bin,SMCO_R_EVO,SignGD,Griewank,200,10,10,0,100.0,16723.826077770987,7180.128094227461
best1bin,SMCO_R_EVO,SignGD,Griewank,50,20,20,0,100.0,4331.015265778967,1903.0286013502305
best1bin,SMCO_R_EVO,SignGD,Rastrigin,100,15,15,0,100.0,3269.6019230890047,2949.962384618055
best1bin,SMCO_R_EVO,SignGD,Rastrigin,200,10,10,0,100.0,6344.197927569635,5835.869471709941
best1bin,SMCO_R_EVO,SignGD,Rastrigin,50,20,20,0,100.0,1712.2078616511633,1495.1169950216295
best1bin,SMCO_R_EVO,SignGD,Rosenbrock,100,15,7,8,46.666666666666664,52844982.57099104,53284748.33492387
best1bin,SMCO_R_EVO,SignGD,Rosenbrock,200,10,4,6,40.0,99538918.1399662,102750654.84401383
best1bin,SMCO_R_EVO,SignGD,Rosenbrock,50,20,13,7,65.0,28090671.579043888,27047836.990695994
best1bin,SMCO_R_EVO,SignGD,Zakharov,100,15,0,15,0.0,3.526370052594049e+17,4.064859420438224e+17
best1bin,SMCO_R_EVO,SignGD,Zakharov,200,10,0,10,0.0,8.181832060656185e+19,1.020150500726003e+20
best1bin,SMCO_R_EVO,SignGD,Zakharov,50,20,0,20,0.0,1481389278501526.8,1651660441036249.5
best1bin,SMCO_R_EVO,ADAM,Ackley,100,15,15,0,100.0,22.178202246899524,21.995917549968397
best1bin,SMCO_R_EVO,ADAM,Ackley,200,10,10,0,100.0,22.160184130811867,21.984948895509298
best1bin,SMCO_R_EVO,ADAM,Ackley,50,20,20,0,100.0,22.198633243846,22.016121221635125
best1bin,SMCO_R_EVO,ADAM,Griewank,100,15,15,0,100.0,8568.602155483677,3464.147045545212
best1bin,SMCO_R_EVO,ADAM,Griewank,200,10,10,0,100.0,16723.826077770987,6823.042271976459
best1bin,SMCO_R_EVO,ADAM,Griewank,50,20,20,0,100.0,4331.015265778967,1812.4027648920778
best1bin,SMCO_R_EVO,ADAM,Rastrigin,100,15,15,0,100.0,3269.6019230890047,2957.4168410296193
best1bin,SMCO_R_EVO,ADAM,Rastrigin,200,10,10,0,100.0,6344.197927569635,5857.175238431582
best1bin,SMCO_R_EVO,ADAM,Rastrigin,50,20,20,0,100.0,1712.2078616511633,1497.59990183252
best1bin,SMCO_R_EVO,ADAM,Rosenbrock,100,15,15,0,100.0,52844982.57099104,45450527.51475112
best1bin,SMCO_R_EVO,ADAM,Rosenbrock,200,10,10,0,100.0,99538918.1399662,88888122.33250095
best1bin,SMCO_R_EVO,ADAM,Rosenbrock,50,20,20,0,100.0,28090671.579043888,23710820.008628882
best1bin,SMCO_R_EVO,ADAM,Zakharov,100,15,15,0,100.0,3.526370052594049e+17,8.880945320640266e+16
best1bin,SMCO_R_EVO,ADAM,Zakharov,200,10,10,0,100.0,8.181832060656185e+19,2.076356603334561e+19
best1bin,SMCO_R_EVO,ADAM,Zakharov,50,20,20,0,100.0,1481389278501526.8,398995567428997.3
best1bin,SMCO_R_EVO,SPSA,Ackley,100,15,15,0,100.0,22.178202246899524,21.522155498683365
best1bin,SMCO_R_EVO,SPSA,Ackley,200,10,10,0,100.0,22.160184130811867,21.45946628326309
best1bin,SMCO_R_EVO,SPSA,Ackley,50,20,20,0,100.0,22.198633243846,21.673553842872963
best1bin,SMCO_R_EVO,SPSA,Griewank,100,15,15,0,100.0,8568.602155483677,3418.8544324324453
best1bin,SMCO_R_EVO,SPSA,Griewank,200,10,10,0,100.0,16723.826077770987,6734.352114533676
best1bin,SMCO_R_EVO,SPSA,Griewank,50,20,20,0,100.0,4331.015265778967,1789.1798974678936
best1bin,SMCO_R_EVO,SPSA,Rastrigin,100,15,11,4,73.33333333333333,3269.6019230890047,3171.268158473069
best1bin,SMCO_R_EVO,SPSA,Rastrigin,200,10,0,10,0.0,6344.197927569635,6811.7821526910075
best1bin,SMCO_R_EVO,SPSA,Rastrigin,50,20,19,1,95.0,1712.2078616511633,1508.8629762996293
best1bin,SMCO_R_EVO,SPSA,Rosenbrock,100,15,0,15,0.0,52844982.57099104,62819103.0
best1bin,SMCO_R_EVO,SPSA,Rosenbrock,200,10,0,10,0.0,99538918.1399662,120061597.5
best1bin,SMCO_R_EVO,SPSA,Rosenbrock,50,20,0,20,0.0,28090671.579043888,33023281.5
best1bin,SMCO_R_EVO,SPSA,Zakharov,100,15,15,0,100.0,3.526370052594049e+17,4.0491194738154456e+16
best1bin,SMCO_R_EVO,SPSA,Zakharov,200,10,10,0,100.0,8.181832060656185e+19,5.61846952147701e+18
best1bin,SMCO_R_EVO,SPSA,Zakharov,50,20,20,0,100.0,1481389278501526.8,371549039166977.9
best1bin,SMCO_R_EVO,optimLBFGS,Ackley,100,15,15,0,100.0,22.178202246899524,21.99607926083114
